,Frequency,Dimension,Robustness
0100101000001010,5.0,8.0,0.4750000000000001
0101000001000100,8.0,8.0,0.484375
1010101010101000,18.0,6.0,0.4972222222222223
0100010001110111,9.0,6.0,0.5055555555555556
0000100000111010,1.0,9.0,0.4375
0000000101010000,7.0,11.0,0.4089285714285715
1100101111110011,2.0,12.0,0.41875
0000000001011100,9.0,8.0,0.461111111111111
0000101010111010,5.0,9.0,0.39499999999999996
1100111111101010,3.0,9.0,0.3541666666666667
0001000100001000,3.0,9.0,0.4291666666666667
0000000011101101,3.0,10.0,0.4000000000000001
1110110001100000,3.0,11.0,0.4208333333333334
0100011111111111,10.0,8.0,0.5062499999999999
1000000111010100,1.0,18.0,0.225
1111100010101000,5.0,9.0,0.48
1101111101010001,2.0,11.0,0.44375
1100100111111001,2.0,12.0,0.35624999999999996
0100111101000000,3.0,7.0,0.3583333333333334
0010010000001100,5.0,13.0,0.39249999999999996
0011001110001110,1.0,15.0,0.3625
0111111001111110,3.0,8.0,0.4291666666666667
1101000011110101,5.0,10.0,0.45999999999999996
0101000000100010,6.0,8.0,0.4791666666666667
1110000001000000,7.0,8.0,0.55
1011001010111111,2.0,12.0,0.3875
1111100010101010,3.0,9.0,0.41250000000000003
0111011101000100,9.0,6.0,0.44722222222222224
1101000110011101,1.0,12.0,0.4125
0011111100111110,5.0,8.0,0.49749999999999994
1000110111111111,11.0,8.0,0.5181818181818181
0000110011101110,6.0,9.0,0.4208333333333332
1010000001110000,3.0,9.0,0.4416666666666667
0001000110100000,6.0,8.0,0.5208333333333334
1011111000111000,1.0,14.0,0.375
1110101010100010,5.0,13.0,0.355
0000111100010111,6.0,13.0,0.40625
1111011001110010,2.0,13.0,0.43125
0011101100110011,16.0,6.0,0.5070312499999999
1100111101111011,1.0,14.0,0.3375
0100110001000101,2.0,12.0,0.44999999999999996
1011011101010011,1.0,17.0,0.325
1011101100110111,4.0,9.0,0.41250000000000003
0100011101010011,2.0,11.0,0.35
1100000011001111,7.0,6.0,0.43392857142857144
1011101111011011,1.0,13.0,0.375
1111011110110101,3.0,13.0,0.39166666666666666
0000001010000000,9.0,10.0,0.5152777777777778
1101010110001100,3.0,11.0,0.3458333333333334
0000010001001010,2.0,16.0,0.475
0101111110000011,1.0,14.0,0.375
1111001001111111,3.0,12.0,0.4416666666666667
0011001111011111,11.0,8.0,0.4181818181818182
0001001100011111,2.0,9.0,0.4375
0010001110100010,3.0,12.0,0.33749999999999997
1011101111111001,2.0,12.0,0.35625
1001111110111110,1.0,14.0,0.575
1010110000100000,3.0,9.0,0.3416666666666666
0011111111110111,11.0,9.0,0.6045454545454544
1111011101011111,7.0,9.0,0.5464285714285714
0010111010101110,5.0,9.0,0.4
1000100011111100,6.0,9.0,0.4270833333333334
1010000000001011,3.0,12.0,0.4416666666666667
1111001011010011,3.0,12.0,0.3875
1110011011111110,2.0,13.0,0.375
1101111110001111,9.0,8.0,0.49166666666666664
1111111110111100,11.0,9.0,0.3818181818181818
0111010100111011,2.0,12.0,0.475
1000000010111010,4.0,12.0,0.38125
1111111010100000,4.0,10.0,0.36250000000000004
0101000011110010,4.0,9.0,0.44375
0100111101001100,6.0,9.0,0.47291666666666665
1111101100100111,3.0,13.0,0.3458333333333334
0010101100101111,4.0,10.0,0.4375
1100111000101010,2.0,10.0,0.4
0000110011001111,4.0,9.0,0.371875
1111110111101100,7.0,8.0,0.39999999999999997
0000100001000100,4.0,11.0,0.45625
1110101111111010,1.0,12.0,0.325
0010001001110010,1.0,7.0,0.5125
1000110110111001,1.0,15.0,0.4125
1010101010111000,5.0,10.0,0.34750000000000003
0011011100110111,31.0,5.0,0.5370967741935483
0000110000100000,3.0,9.0,0.44166666666666665
0000001000100011,5.0,11.0,0.35750000000000004
0101010101100110,2.0,10.0,0.43125
0111011100100011,2.0,9.0,0.45625
1101111100101010,1.0,12.0,0.275
0111111101110101,12.0,8.0,0.5343750000000002
1111010100000100,2.0,9.0,0.5375000000000001
0100101111000000,1.0,14.0,0.425
1010101011110000,7.0,6.0,0.4714285714285714
1111010000000100,6.0,7.0,0.41874999999999996
1110000011100100,5.0,9.0,0.42749999999999994
0101011100000011,7.0,6.0,0.4446428571428571
1010010000110011,1.0,12.0,0.275
0111011101001110,1.0,10.0,0.3875
0101001111110011,5.0,7.0,0.46749999999999997
0011111111001111,8.0,8.0,0.5421875
1111110001010100,6.0,6.0,0.5249999999999999
0100010101000101,27.0,5.0,0.5361111111111112
1111010000000000,15.0,8.0,0.49333333333333346
1010001011110010,7.0,9.0,0.5017857142857143
1111000101011101,1.0,12.0,0.2875
1101111100011010,1.0,12.0,0.2625
1111001110101110,1.0,12.0,0.475
0101001111111111,13.0,8.0,0.5394230769230769
0111010001110000,3.0,9.0,0.4333333333333333
1110111010111111,10.0,9.0,0.4225
0000000101001110,1.0,13.0,0.5625
0111110011111111,4.0,9.0,0.5218750000000001
1110111101010101,3.0,8.0,0.5625
0011001101010111,6.0,9.0,0.4520833333333334
1101100101110011,1.0,12.0,0.3625
1011010010110101,1.0,11.0,0.5125
0000011101100110,1.0,10.0,0.1125
1110011100110000,1.0,15.0,0.3625
0000010000001010,9.0,11.0,0.4527777777777777
1000101000000010,14.0,8.0,0.49017857142857135
0010000001101100,1.0,13.0,0.2625
0011001100110111,24.0,6.0,0.4526041666666667
0111111111011101,5.0,9.0,0.49749999999999994
1111110000010000,5.0,9.0,0.38500000000000006
1100100011001010,4.0,9.0,0.484375
1101011100111111,1.0,14.0,0.525
1110111100001000,3.0,13.0,0.4458333333333333
0000100101010101,1.0,13.0,0.375
0000010011001111,2.0,10.0,0.35
1101000010110000,5.0,10.0,0.40499999999999997
0000110100000001,12.0,8.0,0.4583333333333333
1000001100000011,3.0,8.0,0.5375
0000001010001010,9.0,8.0,0.55
1011101011111110,9.0,8.0,0.4722222222222223
0111010001111111,3.0,9.0,0.4166666666666667
1000110001111111,2.0,12.0,0.4625
1000000110010001,2.0,13.0,0.38749999999999996
1010100010111000,5.0,9.0,0.4925
0000111100011101,2.0,10.0,0.45625000000000004
0110001001100010,3.0,7.0,0.3875
0000110010100100,2.0,13.0,0.275
0100110101111111,3.0,12.0,0.4291666666666667
0000001000000110,7.0,11.0,0.4446428571428571
0010001010100000,11.0,8.0,0.48068181818181815
0011000010111111,3.0,9.0,0.5458333333333333
1110111010101111,10.0,8.0,0.40374999999999994
0101111101001101,2.0,11.0,0.43125
1110111111000011,3.0,12.0,0.4666666666666666
1010111001111100,1.0,14.0,0.45
1010100010111011,2.0,9.0,0.4375
1100011111001111,5.0,8.0,0.42749999999999994
0011000100000001,11.0,8.0,0.4477272727272727
0000000010110011,17.0,8.0,0.4455882352941177
0001000001111100,1.0,13.0,0.3
1111000011010101,3.0,9.0,0.4666666666666666
0010000011001100,7.0,8.0,0.5053571428571428
1111111000001100,4.0,9.0,0.38749999999999996
0100111110111011,1.0,12.0,0.5125
1100000111010000,3.0,13.0,0.3333333333333333
0011010100010101,8.0,9.0,0.41406249999999994
0010011001000000,1.0,16.0,0.55
1011011011111111,1.0,15.0,0.4125
1101100101011101,2.0,12.0,0.41874999999999996
0001011101011111,2.0,11.0,0.35625
0000000001001110,5.0,8.0,0.4725
0100100001001000,5.0,8.0,0.51
0100100001000100,2.0,12.0,0.36875
1100111111001011,5.0,8.0,0.45999999999999996
1111011101010000,3.0,10.0,0.5291666666666667
0011011100111000,1.0,15.0,0.35
1110111111101011,8.0,9.0,0.42812500000000003
1101000011011110,2.0,11.0,0.4
0000010000011100,2.0,15.0,0.425
0011001101011111,6.0,7.0,0.4958333333333333
1111000010111111,4.0,8.0,0.521875
1101101001111111,1.0,14.0,0.375
0100110101001100,2.0,10.0,0.5375000000000001
0000101001000100,5.0,8.0,0.38749999999999996
0011000101010101,2.0,9.0,0.48750000000000004
0011101110110101,1.0,16.0,0.325
1010111000000010,5.0,12.0,0.3875
1011100010001000,3.0,7.0,0.4291666666666667
1010011111010101,1.0,12.0,0.3875
1111001000000001,1.0,13.0,0.475
1111000001010010,2.0,11.0,0.38125
0011010111110111,2.0,12.0,0.375
0011111111111101,7.0,9.0,0.5178571428571429
1111100010111101,1.0,13.0,0.4375
1011000111000101,1.0,11.0,0.4625
1111110110110011,2.0,12.0,0.23125
0011001100110001,28.0,6.0,0.4794642857142858
1111101011011111,4.0,9.0,0.33125
1111010111110010,1.0,9.0,0.325
0111010001110100,9.0,6.0,0.4277777777777778
0000001101010000,3.0,8.0,0.4375
0100011011101110,3.0,10.0,0.4041666666666666
0000100100001101,6.0,9.0,0.49374999999999997
0011110000111100,5.0,6.0,0.5175
0010001110100011,8.0,9.0,0.4390625
0010110000000000,11.0,11.0,0.5443181818181817
1000100010100000,14.0,8.0,0.5508928571428572
1100000110000100,1.0,17.0,0.4
0001111101001111,2.0,10.0,0.46875
1100110001000100,26.0,5.0,0.534134615384615
0010111000000010,2.0,12.0,0.4625
0100010001000000,39.0,7.0,0.5583333333333333
1100100111110111,1.0,17.0,0.45
1111011101111111,11.0,10.0,0.575
0101110111001111,4.0,12.0,0.384375
0111000000110011,3.0,9.0,0.375
1101110001001100,6.0,13.0,0.4395833333333334
0001101100010111,2.0,14.0,0.41875
1100011011001111,1.0,12.0,0.525
0111101001110000,2.0,10.0,0.38125
1011000010001000,4.0,9.0,0.4375
0000101100111011,5.0,9.0,0.37249999999999994
0001000001010101,16.0,8.0,0.4796875
0001000010010000,8.0,11.0,0.5078125
1000110110001101,6.0,6.0,0.5645833333333333
1001111111001100,1.0,12.0,0.475
1011101111001000,1.0,10.0,0.4625
0010001000010000,8.0,11.0,0.4609375
0001010011111100,2.0,10.0,0.46875
1010111111100001,1.0,14.0,0.175
1011111010011101,1.0,13.0,0.4125
0010101001010101,2.0,10.0,0.4875
1000110000000000,30.0,7.0,0.5941666666666664
1100110110000000,3.0,12.0,0.5083333333333333
0000001110111111,4.0,10.0,0.45
1100000100000000,8.0,11.0,0.5234375
0110010011111111,4.0,9.0,0.4125
1101010111011101,14.0,7.0,0.4830357142857143
0000100100000100,1.0,15.0,0.2875
0100010101110111,4.0,9.0,0.41875
0110111100001111,3.0,10.0,0.42083333333333334
0000010011001100,15.0,8.0,0.5058333333333334
1101111110011111,8.0,9.0,0.5
1000111110001101,3.0,9.0,0.4083333333333334
0010000000001000,16.0,10.0,0.5234375000000001
1000010011001100,6.0,10.0,0.4895833333333333
0101010100100010,3.0,7.0,0.4583333333333333
1101011111110101,1.0,12.0,0.4875
1011111110110100,1.0,12.0,0.275
0101010000100000,3.0,12.0,0.39999999999999997
1100010011100100,4.0,9.0,0.48124999999999996
0111011101010010,1.0,11.0,0.2125
0011000011010000,3.0,9.0,0.4916666666666667
1010011010100000,2.0,13.0,0.33125
1111111100110001,18.0,7.0,0.4756944444444444
0000011100110011,7.0,9.0,0.44821428571428573
0010001100001111,7.0,9.0,0.45535714285714285
1000100010101111,3.0,9.0,0.33749999999999997
0000000010101001,3.0,12.0,0.42916666666666664
0101110111101111,2.0,13.0,0.4125
1000000000000100,7.0,10.0,0.47857142857142854
1110000011111000,1.0,13.0,0.2
0101110011001100,2.0,10.0,0.425
1000110011000000,3.0,9.0,0.3541666666666667
1111110110101000,5.0,7.0,0.4375
1000101000000000,36.0,7.0,0.5871527777777779
0000111111111011,7.0,8.0,0.4892857142857143
1111011111110110,8.0,9.0,0.4671875
1010000010111010,4.0,10.0,0.321875
1010000000010010,2.0,16.0,0.3
0000111000100111,1.0,14.0,0.375
0000010101000101,15.0,8.0,0.4033333333333333
1111101011010100,3.0,13.0,0.35000000000000003
0001000011111011,1.0,13.0,0.2625
1010110000000100,2.0,9.0,0.4875
0000001101110011,6.0,9.0,0.47291666666666665
1100111011000010,1.0,10.0,0.2875
0010000001110010,1.0,12.0,0.525
0000100001001100,9.0,8.0,0.47500000000000003
1111110100110101,2.0,9.0,0.325
0010000000101010,6.0,8.0,0.5083333333333333
0010001001100010,7.0,8.0,0.5803571428571429
0111000011110101,1.0,10.0,0.4875
1010001010100010,15.0,5.0,0.5333333333333332
1101111111000011,1.0,12.0,0.3625
0000101010101110,5.0,10.0,0.365
1100110000000011,8.0,7.0,0.496875
0001100000001100,1.0,13.0,0.1625
0011111100111101,9.0,8.0,0.47500000000000003
1010101000000001,6.0,8.0,0.46458333333333335
0111011111110010,5.0,9.0,0.3675
0101110100000011,1.0,11.0,0.3
0000110111111010,1.0,11.0,0.3125
0000010100110101,7.0,7.0,0.5339285714285714
0000101100000101,8.0,9.0,0.43124999999999997
0000111100001010,24.0,5.0,0.5114583333333333
1100111110111111,4.0,9.0,0.49999999999999994
1011111111101110,5.0,9.0,0.495
0011000100010000,7.0,11.0,0.41964285714285715
1100000000001100,6.0,8.0,0.3958333333333333
1000101110111110,1.0,17.0,0.3625
1101111110101110,2.0,13.0,0.4375
0010000010101110,4.0,12.0,0.45937500000000003
1111111100011100,4.0,9.0,0.43437500000000007
0011000010001100,2.0,13.0,0.35
1000100010111010,7.0,9.0,0.43749999999999994
1101101000110010,1.0,11.0,0.3
1000000010100100,2.0,15.0,0.45625
0010001000101010,15.0,8.0,0.49833333333333335
1010100010001001,1.0,12.0,0.275
1000100110011001,1.0,10.0,0.3125
1100111111110111,6.0,9.0,0.5166666666666666
0000110001001100,23.0,8.0,0.49293478260869544
1010100000001000,8.0,8.0,0.4984374999999999
1111001100110000,6.0,9.0,0.48125
0101000011101100,2.0,11.0,0.48125
0111010100000010,2.0,13.0,0.34375
1010111111101110,11.0,8.0,0.42500000000000004
1100111111111011,8.0,9.0,0.4828124999999999
1111111011100000,4.0,11.0,0.41875
0000011100000010,12.0,8.0,0.44479166666666664
1101111111100000,1.0,12.0,0.3375
1111000111111101,10.0,8.0,0.46875
0001110100010101,5.0,9.0,0.45249999999999996
0001111100001110,8.0,10.0,0.34062499999999996
1001110111000000,1.0,14.0,0.225
0110011100100010,2.0,10.0,0.32499999999999996
0010000000111100,2.0,12.0,0.5
0101001111011111,2.0,9.0,0.4875
1111100011111101,11.0,8.0,0.44204545454545463
0000010100000011,8.0,8.0,0.4562500000000001
1001100000001000,2.0,12.0,0.48124999999999996
1000100100011111,1.0,15.0,0.275
1000000011100100,5.0,12.0,0.39249999999999996
1101110011111000,2.0,11.0,0.38749999999999996
0101110100001111,5.0,9.0,0.395
0011101100110000,6.0,9.0,0.4124999999999999
1110101011100010,5.0,9.0,0.42749999999999994
0000010000010100,4.0,11.0,0.39375
1100111110101011,3.0,9.0,0.3916666666666666
0010111000100000,1.0,9.0,0.325
1101110011001100,28.0,6.0,0.5040178571428571
1101110001010101,6.0,9.0,0.35833333333333334
1100011111000111,5.0,7.0,0.5225
0000110011000101,1.0,13.0,0.2875
1010100000101111,2.0,11.0,0.38749999999999996
0001100000001000,4.0,9.0,0.5031249999999999
1011111100110101,2.0,9.0,0.36875
1111101011100010,1.0,11.0,0.5
1101011111111111,10.0,10.0,0.5837500000000001
1010110100000000,4.0,9.0,0.453125
0011010100000100,4.0,9.0,0.35625
1011110011111100,3.0,8.0,0.3666666666666667
0010101000001000,8.0,8.0,0.5375
0011000010110001,1.0,12.0,0.2625
0101010101010111,14.0,6.0,0.5294642857142856
0101111000011010,1.0,11.0,0.375
0100000000010010,1.0,15.0,0.3375
0111001011011101,2.0,12.0,0.4375
1100001000000010,2.0,8.0,0.5
0000010110111111,2.0,9.0,0.425
0000010111010101,4.0,9.0,0.4375
1111111010001010,1.0,11.0,0.3625
1010001011110011,6.0,6.0,0.37083333333333335
0111101010110011,1.0,17.0,0.2375
1101111101011101,11.0,11.0,0.503409090909091
1111110000111100,6.0,7.0,0.4958333333333333
1100111111000111,6.0,8.0,0.42083333333333334
1111010111100101,7.0,8.0,0.4857142857142857
0011001001110010,5.0,9.0,0.4
0000110001010001,1.0,13.0,0.2
1111110100000100,1.0,13.0,0.2375
1011100110111101,1.0,12.0,0.3375
0100010111001100,3.0,9.0,0.39166666666666666
1100110010000000,11.0,8.0,0.5602272727272728
0111001110111111,2.0,12.0,0.4125
0101000000110010,1.0,9.0,0.425
1011001000001111,1.0,15.0,0.275
1100111011011111,10.0,8.0,0.4687499999999999
1111001001000011,1.0,15.0,0.2
0011101011111111,12.0,8.0,0.49166666666666664
1110111100101010,4.0,11.0,0.415625
1000000000000001,11.0,10.0,0.4647727272727273
0110110100001111,1.0,16.0,0.3625
0001000011110111,3.0,13.0,0.37916666666666665
1100111011001111,14.0,7.0,0.4750000000000001
1110111110001010,3.0,11.0,0.3666666666666667
0100111011110000,1.0,11.0,0.425
0010011111000101,1.0,11.0,0.225
1100110010111000,3.0,10.0,0.325
1110011100100100,1.0,16.0,0.2375
1001000111001001,1.0,19.0,0.3
1111010100011010,1.0,14.0,0.2625
0001000000010011,10.0,8.0,0.41625000000000006
0000001001110011,3.0,12.0,0.425
0011101111110011,4.0,9.0,0.48750000000000004
0011000100110011,19.0,6.0,0.5322368421052632
1111101111100011,1.0,13.0,0.3625
0000000111101111,5.0,10.0,0.35750000000000004
0000001111111101,2.0,11.0,0.3375
1011111100000000,18.0,6.0,0.5284722222222221
0011011100000111,4.0,9.0,0.509375
1101110000001100,5.0,9.0,0.39749999999999996
0011000000110010,14.0,8.0,0.4875000000000001
1100100011101110,2.0,10.0,0.41875
1011101000100010,1.0,10.0,0.425
1110101111111110,1.0,15.0,0.3125
0100010100101010,1.0,14.0,0.2625
0000001101000111,4.0,7.0,0.465625
1101111110111111,11.0,10.0,0.5386363636363637
0100010010100000,5.0,8.0,0.5199999999999999
0001001101010111,4.0,9.0,0.475
0000001001010111,3.0,7.0,0.32916666666666666
0111010001110101,3.0,9.0,0.39166666666666666
0111101000001010,2.0,10.0,0.40625
1111111110000000,23.0,6.0,0.5130434782608695
0110110000101110,1.0,15.0,0.45
1000110011011000,2.0,11.0,0.3
0000011010000100,1.0,14.0,0.3125
1101001111110001,1.0,12.0,0.525
1000111100001101,9.0,13.0,0.37777777777777777
1010111000010101,1.0,11.0,0.4625
1111001100100000,4.0,10.0,0.3625
0111001001010000,8.0,7.0,0.45625000000000004
1110110011111101,6.0,8.0,0.4041666666666666
0101000011001101,2.0,11.0,0.25
0111000100000100,1.0,16.0,0.2125
0011101111111011,13.0,8.0,0.5057692307692309
1111111100111000,1.0,9.0,0.525
0000000010111000,11.0,8.0,0.48750000000000004
1111110011011110,2.0,12.0,0.46875
1111110010001010,2.0,11.0,0.31875
0010000100000000,14.0,10.0,0.5339285714285714
0100111110110001,1.0,15.0,0.225
0010000000000101,9.0,9.0,0.4722222222222221
0000011111111011,1.0,12.0,0.4625
0111010101011111,3.0,9.0,0.46249999999999997
0000000010101110,11.0,8.0,0.46704545454545454
0001100111111100,1.0,14.0,0.3875
0001000100011101,5.0,7.0,0.4375
1110110011100110,3.0,12.0,0.46249999999999997
1111010011001100,2.0,9.0,0.46875
1011011111001111,3.0,14.0,0.3541666666666667
1101110100110011,6.0,7.0,0.4666666666666666
1110111001001100,2.0,9.0,0.4125
1001100010111011,3.0,10.0,0.425
0000100111011001,1.0,10.0,0.575
0000010100001101,11.0,8.0,0.45909090909090905
1101000100110001,4.0,11.0,0.39999999999999997
1011000111111010,3.0,12.0,0.37083333333333335
0011111100000010,3.0,10.0,0.32083333333333336
1111000000001100,5.0,7.0,0.4875
1111110110100000,3.0,9.0,0.5166666666666666
1110101000100010,8.0,9.0,0.41250000000000003
1111100011111011,4.0,8.0,0.425
1110111011110011,5.0,8.0,0.445
1111010110110111,3.0,12.0,0.37916666666666665
0111100000001010,1.0,14.0,0.325
1111111110000101,1.0,9.0,0.425
1111011111010101,9.0,8.0,0.4694444444444444
1101110010011001,1.0,11.0,0.275
1000000011000010,2.0,15.0,0.43125
1110010110111111,1.0,14.0,0.45
0111000010000000,1.0,12.0,0.425
0000001010101010,21.0,8.0,0.5023809523809524
0000010000010101,9.0,8.0,0.4444444444444444
1000110111011101,7.0,7.0,0.5267857142857143
1111101010001010,4.0,9.0,0.459375
0100010000100000,6.0,9.0,0.49166666666666664
1011101011110001,1.0,13.0,0.3375
0000000100010101,8.0,11.0,0.41718749999999993
1111110101001111,3.0,13.0,0.3416666666666666
1101110000001111,1.0,10.0,0.25
0111011001110101,1.0,12.0,0.375
1011101110110001,8.0,7.0,0.4859375
1110011101010111,1.0,13.0,0.425
1010110010101101,4.0,10.0,0.415625
1101110101011111,17.0,8.0,0.499264705882353
0001001000000010,4.0,11.0,0.5687499999999999
1111000101110010,1.0,14.0,0.3875
1010111011111100,4.0,9.0,0.365625
1101010100000101,1.0,9.0,0.4625
1111111101001110,7.0,8.0,0.38750000000000007
1000011000000110,1.0,13.0,0.325
1111111111100000,17.0,7.0,0.4977941176470587
1111011111011001,1.0,14.0,0.15
1001100000011100,1.0,12.0,0.4375
1111101011011010,9.0,8.0,0.45694444444444454
1011110000100000,2.0,13.0,0.3125
1111101111010100,1.0,16.0,0.35
1110111110001111,6.0,11.0,0.5166666666666667
1011001010110100,1.0,15.0,0.25
0010011011110000,1.0,12.0,0.4375
1111001111101111,9.0,9.0,0.48055555555555557
0100111000000111,1.0,14.0,0.2875
0010111100000011,2.0,10.0,0.425
0011111111110100,2.0,12.0,0.36250000000000004
0000110100001011,3.0,10.0,0.44166666666666665
1101000001110011,2.0,10.0,0.38125
0111001100000101,2.0,11.0,0.33125
0011110101110111,1.0,13.0,0.4
1111010111110100,14.0,7.0,0.4919642857142857
1111011011111110,11.0,9.0,0.4397727272727272
0111011101110100,4.0,7.0,0.41875
0101111011111111,10.0,9.0,0.47250000000000003
0111011100001101,1.0,11.0,0.425
0011001111111011,14.0,7.0,0.48571428571428577
1111110111110110,1.0,15.0,0.4375
1111110011011000,3.0,11.0,0.35833333333333334
0010001010110111,1.0,14.0,0.45
1100001110001010,1.0,10.0,0.2375
0011111110001011,2.0,12.0,0.4
1100111001111111,4.0,12.0,0.5125000000000001
0000101000110111,2.0,11.0,0.475
1000101010000010,3.0,9.0,0.47500000000000003
1000111100000000,11.0,8.0,0.5272727272727272
0111111100001110,3.0,11.0,0.4041666666666666
0100011101110111,6.0,7.0,0.5479166666666667
0011000101110100,2.0,11.0,0.39375
1011110000110101,1.0,15.0,0.325
1000110010011111,1.0,11.0,0.1875
0011010011111111,3.0,9.0,0.4124999999999999
1010101100111111,1.0,12.0,0.525
1100110001110100,1.0,10.0,0.3375
1000110110001100,4.0,9.0,0.46562499999999996
1101111110000000,4.0,10.0,0.4468749999999999
1110001111000000,3.0,10.0,0.375
0101000010000010,1.0,16.0,0.2375
1111101101101110,1.0,14.0,0.4
0010000100110001,5.0,9.0,0.40499999999999997
0000100000110010,3.0,12.0,0.45
0001001100001010,3.0,9.0,0.3958333333333333
1011111100001010,2.0,10.0,0.4375
1010001111110111,1.0,9.0,0.4375
0011010100101010,1.0,10.0,0.425
1111000011011000,3.0,10.0,0.4916666666666667
0010111101111111,9.0,8.0,0.5319444444444444
0101010000010000,9.0,8.0,0.47777777777777786
1000100110111001,1.0,11.0,0.4125
0100010101000111,6.0,9.0,0.4479166666666667
1101111111111100,8.0,9.0,0.43906249999999997
1010000000101111,2.0,10.0,0.2875
1011010111111111,12.0,9.0,0.5395833333333333
0010110111111111,1.0,12.0,0.4625
1101100011111010,5.0,7.0,0.575
0101011100001111,7.0,9.0,0.4357142857142856
0111010111110111,3.0,11.0,0.4583333333333333
0001010011111111,2.0,10.0,0.45
1010000011001100,3.0,7.0,0.44166666666666665
1101000011001000,3.0,12.0,0.4291666666666667
0100001101010011,1.0,10.0,0.475
1100111111000101,2.0,7.0,0.475
0100001100000001,2.0,15.0,0.4125
1111010101110101,17.0,7.0,0.5227941176470587
1100110011001110,17.0,6.0,0.5036764705882354
1100111111000011,3.0,7.0,0.5041666666666668
1111100011111010,14.0,7.0,0.46071428571428574
1011100011100000,1.0,14.0,0.45
1111111101010011,10.0,8.0,0.42625
1110100000001001,1.0,15.0,0.0625
1110101010000100,1.0,16.0,0.2375
0010100010001000,4.0,12.0,0.4625
0101100000001000,5.0,8.0,0.4575
0101111100011101,1.0,11.0,0.425
1110101000000000,18.0,8.0,0.5500000000000003
1111011000110100,1.0,14.0,0.1875
1111011101000101,2.0,11.0,0.44999999999999996
1111110011110010,4.0,9.0,0.37499999999999994
0000010101010111,5.0,10.0,0.31000000000000005
0010101001011111,1.0,10.0,0.15
0011111100101000,2.0,10.0,0.35625
1000111110101101,1.0,12.0,0.3375
1011100000100000,2.0,12.0,0.48125
0000010011000100,18.0,8.0,0.5187499999999999
1111101011011001,2.0,12.0,0.30625
1000100011001101,2.0,9.0,0.34375
0001010100011101,6.0,9.0,0.47291666666666665
0010111011001111,3.0,12.0,0.3333333333333333
0100111000000010,5.0,9.0,0.39
0001000100000011,15.0,8.0,0.42499999999999993
1111101011110111,12.0,9.0,0.4791666666666667
1111011100110011,15.0,7.0,0.4883333333333334
0100010101001110,2.0,11.0,0.275
0101100101011001,1.0,10.0,0.5
1111110001001100,2.0,9.0,0.4125
0011011100110100,2.0,10.0,0.375
1000101000000101,1.0,12.0,0.325
1011100100000000,4.0,9.0,0.48437499999999994
1010001010001010,3.0,10.0,0.39999999999999997
1011111111001111,8.0,9.0,0.4625
1110010110000000,1.0,13.0,0.45
1000100000000011,3.0,8.0,0.5083333333333333
0010001100000001,6.0,8.0,0.4874999999999999
1010101001001100,1.0,10.0,0.4375
1111111111000011,5.0,8.0,0.52
0100010100110011,2.0,10.0,0.46875
0111010100110001,6.0,9.0,0.46875
1111111001011111,9.0,9.0,0.4513888888888889
0100011101001111,4.0,9.0,0.484375
0001000110111011,8.0,6.0,0.5187499999999999
0101000011001100,6.0,7.0,0.4916666666666667
1010010010111011,1.0,14.0,0.425
1111110100011001,2.0,12.0,0.3125
1010111110001011,3.0,11.0,0.4291666666666667
0111000100000000,7.0,11.0,0.48392857142857126
1010001000100000,10.0,11.0,0.47124999999999995
0011110001111100,2.0,10.0,0.21250000000000002
0100010000000010,3.0,9.0,0.5333333333333333
1011101111110000,6.0,7.0,0.43333333333333335
1100010000110000,2.0,12.0,0.425
0101010100010111,7.0,13.0,0.4089285714285714
1010111111001100,3.0,7.0,0.44583333333333336
1100010011001000,4.0,10.0,0.40312499999999996
1110111100000111,3.0,11.0,0.40833333333333327
1100000011010001,5.0,7.0,0.42749999999999994
1111101111101110,8.0,9.0,0.40937500000000004
1010000000000010,3.0,11.0,0.48750000000000004
0011101100111010,3.0,9.0,0.44166666666666665
1010101000001011,8.0,9.0,0.41874999999999996
1011011111111101,1.0,15.0,0.4
0110010011100100,1.0,10.0,0.35
1001010110010101,1.0,10.0,0.35
1100110001001101,3.0,13.0,0.35000000000000003
0000001110101010,2.0,7.0,0.55
1011111110110011,8.0,8.0,0.4890625
0001110100010111,1.0,14.0,0.225
1010111111110111,11.0,9.0,0.47272727272727266
1100100000100000,1.0,15.0,0.55
1111010111000100,4.0,6.0,0.4625
1110111100001110,1.0,11.0,0.6125
0011000011110101,3.0,9.0,0.45
0000000000110001,44.0,7.0,0.5315340909090908
0010111100001011,1.0,13.0,0.45
1011101000111011,4.0,11.0,0.4375
0000110110101101,1.0,10.0,0.525
1100110011001000,18.0,6.0,0.47083333333333344
0111010101010000,5.0,10.0,0.43249999999999994
0110001100110001,1.0,18.0,0.2875
0000111101010100,1.0,10.0,0.4
1010001010000010,3.0,9.0,0.5125
0000000111100100,2.0,13.0,0.33125000000000004
0010010000011100,1.0,18.0,0.3
1111111111100110,11.0,9.0,0.41363636363636364
0000000100001010,7.0,11.0,0.48214285714285715
0000101000000001,4.0,11.0,0.39999999999999997
0000110111011101,6.0,6.0,0.4083333333333334
1101000000001010,2.0,13.0,0.26875
0010011100100000,4.0,9.0,0.31875
0010000100000101,3.0,12.0,0.3333333333333333
0000100000000110,2.0,15.0,0.3375
0001000000010100,7.0,11.0,0.4089285714285714
