,Frequency,Dimension,Robustness
1010111000000000,2.0,8.0,0.4125
0010001111110011,1.0,9.0,0.4
0000001100010000,1.0,11.0,0.4875
0011001100010011,1.0,6.0,0.4375
0101010111110101,2.0,5.0,0.6125
0111001100110000,1.0,10.0,0.525
1001100010011110,1.0,15.0,0.4
1111011111110011,3.0,7.0,0.5541666666666667
0101000111110011,1.0,6.0,0.3875
0000110000101111,1.0,9.0,0.4875
1011101111001111,1.0,8.0,0.3
0000000100100000,1.0,10.0,0.5375
1101010101000001,1.0,15.0,0.175
1110111011111010,1.0,8.0,0.6625
1110111011101010,4.0,7.0,0.490625
0001010100101010,1.0,9.0,0.4125
1010101110101000,1.0,10.0,0.4125
1110111111001111,3.0,7.0,0.5666666666666667
0000000001001111,1.0,8.0,0.4375
0010001100001011,1.0,12.0,0.35
1011111100111011,1.0,11.0,0.475
1011001100010001,1.0,9.0,0.3375
0000001101000011,2.0,8.0,0.48750000000000004
0111001000100010,1.0,7.0,0.475
0011000010101011,1.0,11.0,0.325
1110111010111010,1.0,9.0,0.325
0100110010101111,1.0,11.0,0.425
1100110011000111,1.0,11.0,0.4
1111111001111110,1.0,9.0,0.6
1101010011000100,1.0,10.0,0.5375
1110001000100010,1.0,7.0,0.5375
0000111111101111,4.0,7.0,0.5125000000000001
1000101100110011,1.0,10.0,0.45
1100010111000100,1.0,9.0,0.3625
0000010111010001,1.0,13.0,0.3125
0001000100100000,1.0,11.0,0.55
0000101111111111,1.0,7.0,0.575
0000000010111000,1.0,8.0,0.4625
0010111100001100,1.0,9.0,0.5125
1000100010001010,1.0,8.0,0.6
1111111110100000,2.0,5.0,0.55
0101010000010000,1.0,8.0,0.2625
0011001100110111,3.0,6.0,0.45416666666666666
1011101111111011,3.0,7.0,0.5375
0000000010011001,1.0,8.0,0.4875
0100000011100010,2.0,9.0,0.5
1100110011111110,1.0,7.0,0.5
0000101000000100,2.0,11.0,0.46875
0111001010111010,1.0,11.0,0.525
0101110110001100,1.0,10.0,0.475
1010101000110010,1.0,9.0,0.3625
0010101010111010,3.0,13.0,0.39166666666666666
0011000110101001,1.0,14.0,0.425
1111001011101100,1.0,13.0,0.35
0111000000110011,1.0,9.0,0.3
1111001100010011,3.0,9.0,0.49166666666666664
0101010101111011,1.0,12.0,0.3625
0000000110000001,1.0,9.0,0.4875
0000010010100010,1.0,13.0,0.3875
0001111111111111,5.0,7.0,0.6125
1111101011001010,1.0,7.0,0.5875
1111010101010101,3.0,5.0,0.4833333333333332
0011100100010101,1.0,14.0,0.3625
1000100011000100,1.0,9.0,0.5625
1111001111011100,1.0,12.0,0.325
1000111011101111,1.0,16.0,0.425
1101101001010011,1.0,15.0,0.425
0111111100000000,2.0,6.0,0.48124999999999996
0010011000100000,1.0,12.0,0.5125
0010101000000000,1.0,7.0,0.525
0100011101000100,1.0,7.0,0.275
0001100000001000,1.0,9.0,0.375
1000000011101010,1.0,11.0,0.425
1010000011010000,1.0,9.0,0.375
0011000010110000,1.0,8.0,0.4875
0011001100001011,2.0,9.0,0.475
1011111110001100,2.0,7.0,0.3625
0011000100000001,1.0,8.0,0.225
0011100000101000,1.0,12.0,0.425
1110100000111011,1.0,15.0,0.25
0000110000010101,1.0,9.0,0.475
1111111011111000,1.0,11.0,0.475
0000111011110010,1.0,11.0,0.35
0101111011111100,1.0,12.0,0.475
1111010011111110,1.0,8.0,0.4625
1000000010001111,1.0,7.0,0.5125
1110101001110101,1.0,14.0,0.325
1011000111110001,1.0,9.0,0.4875
1111111100010011,3.0,7.0,0.4291666666666667
1110111101011101,1.0,13.0,0.425
0010000011101100,2.0,7.0,0.42500000000000004
0011110100110000,1.0,10.0,0.2625
0100010000110001,1.0,12.0,0.275
1111011110111111,1.0,10.0,0.475
0000101011001111,2.0,9.0,0.4375
0011000101110011,1.0,13.0,0.425
0100010001011101,1.0,10.0,0.3625
1001100010111010,1.0,10.0,0.1875
1001111111011111,1.0,9.0,0.6
1011000110000000,1.0,9.0,0.4
0100000000110000,1.0,11.0,0.425
1101111100011111,2.0,8.0,0.5
0011000000110001,2.0,8.0,0.35
0000111110110111,1.0,12.0,0.3875
0100000111100011,1.0,10.0,0.2625
1011111011110101,1.0,14.0,0.1375
0001010100000000,1.0,7.0,0.3625
0011000000100100,1.0,13.0,0.425
0000010000110100,1.0,8.0,0.3125
0001000000010100,1.0,11.0,0.45
1111101111001101,1.0,13.0,0.375
1110101010111101,1.0,18.0,0.475
1000111101011101,1.0,13.0,0.35
1100101111001010,1.0,10.0,0.3375
0000100000000010,1.0,10.0,0.5625
1011010100111010,1.0,15.0,0.4125
1101111100000000,1.0,6.0,0.6
0001000110001010,1.0,13.0,0.2875
0010100010101010,1.0,10.0,0.5125
1111000010000000,2.0,8.0,0.42500000000000004
0110000001100000,1.0,8.0,0.375
0010001011111000,1.0,11.0,0.3
0100000000001010,2.0,9.0,0.5625
1101111111001111,3.0,7.0,0.5791666666666667
0010000010001000,1.0,11.0,0.6625
0011011100100011,1.0,13.0,0.3875
0010101001000100,1.0,13.0,0.525
1100110011001111,2.0,5.0,0.525
0000111010000000,1.0,15.0,0.5375
1000101100000010,2.0,12.0,0.38125
0101111111001111,1.0,8.0,0.65
0000101011001000,1.0,9.0,0.4625
0111011100000011,1.0,9.0,0.4625
1101110111001101,2.0,7.0,0.30000000000000004
0011101110111011,1.0,7.0,0.6375
1010001000110001,1.0,13.0,0.2
0100101100110001,1.0,17.0,0.2375
0000000111110101,1.0,9.0,0.3875
1110011011001110,1.0,12.0,0.5375
0000000100110011,3.0,8.0,0.4875
1111000001010000,3.0,5.0,0.6083333333333334
0100110011111111,1.0,7.0,0.5125
0100000001001000,2.0,11.0,0.58125
0000000011110111,3.0,6.0,0.5291666666666667
0100010001010100,2.0,8.0,0.4375
0010000001000100,2.0,9.0,0.48125
0000010101110101,1.0,9.0,0.525
0100011110001111,1.0,11.0,0.25
0101000100010001,2.0,8.0,0.39999999999999997
0011111110101111,3.0,8.0,0.4583333333333333
1111111101001110,1.0,8.0,0.5125
1010000011110001,1.0,9.0,0.4625
1010111101011111,3.0,8.0,0.4708333333333334
0000111100001110,3.0,6.0,0.5208333333333334
1011111100100001,1.0,15.0,0.25
1010110011111101,1.0,9.0,0.6125
1000000011000010,1.0,15.0,0.425
0011101001010000,1.0,10.0,0.3375
0101101100010011,1.0,10.0,0.3375
1111011101000101,1.0,11.0,0.5375
1111110100010001,1.0,9.0,0.4125
1011101100010001,1.0,6.0,0.3375
0000110011011100,1.0,9.0,0.3625
0100000011101111,1.0,10.0,0.4875
0001000100010000,4.0,7.0,0.50625
0110001111110011,1.0,12.0,0.525
0111011101000100,1.0,6.0,0.5625
1111011111100010,1.0,9.0,0.45
1000110010011100,1.0,11.0,0.4625
0100100000000000,2.0,10.0,0.63125
0000100111111111,1.0,10.0,0.5875
1110111011111100,2.0,8.0,0.525
1110110011011101,1.0,9.0,0.3375
1010111101110111,1.0,8.0,0.5625
0111011100000000,3.0,5.0,0.55
0001101101010000,1.0,10.0,0.35
0000010000101111,1.0,12.0,0.275
1110100011000010,1.0,16.0,0.3
1011101101000111,1.0,12.0,0.525
0010001111111101,1.0,12.0,0.3625
0010111000001111,1.0,10.0,0.475
0001001100010011,2.0,5.0,0.6125
1110110011111101,2.0,8.0,0.4625
0100000100000000,1.0,10.0,0.575
1100010010000000,3.0,8.0,0.5291666666666667
1001101011011010,1.0,11.0,0.4625
1000100010101011,1.0,9.0,0.3625
0000011111001111,1.0,9.0,0.4375
0111000011110100,1.0,13.0,0.4375
0010000000110000,3.0,7.0,0.5416666666666666
0101100011111110,1.0,13.0,0.35
0000001010100010,1.0,8.0,0.4375
0000000011111001,1.0,10.0,0.2375
0011100000001100,1.0,13.0,0.45
0111000100000000,1.0,11.0,0.5625
0000111100011011,1.0,10.0,0.3375
0111111101010001,1.0,11.0,0.275
1110111011101100,2.0,7.0,0.4
1110101011010000,2.0,10.0,0.21250000000000002
0011000000010000,4.0,7.0,0.578125
1111001011111111,2.0,7.0,0.44375
1111111100001010,2.0,5.0,0.49375
1110110001101110,1.0,12.0,0.35
1100111011001011,1.0,12.0,0.4125
1010000000110111,1.0,11.0,0.3125
1111011111000101,1.0,9.0,0.475
1111111000001100,1.0,9.0,0.3875
1011000100100000,1.0,12.0,0.4875
1100111011111010,1.0,9.0,0.325
1101101011001110,1.0,12.0,0.2875
1100011100000111,2.0,10.0,0.44375
1110000011000100,1.0,12.0,0.4875
1111010110101100,1.0,10.0,0.225
1111111111011001,1.0,9.0,0.3875
0000000111111101,1.0,10.0,0.45
0000000011011111,1.0,6.0,0.5125
0111000000111011,1.0,11.0,0.3875
1111110000001100,1.0,6.0,0.425
0000110111111111,2.0,7.0,0.5625
1011001000110010,1.0,10.0,0.425
0110011000001011,1.0,15.0,0.4125
0010100100011011,1.0,19.0,0.3
0111001010100010,1.0,11.0,0.45
1111001011110111,2.0,8.0,0.4125
0000001010001010,2.0,8.0,0.43125
0000001000001110,1.0,8.0,0.4125
0101010110000000,1.0,8.0,0.4875
1001000111001111,1.0,14.0,0.3625
0101111111011110,1.0,12.0,0.5375
1110101011000000,1.0,6.0,0.3625
1111100000000000,3.0,8.0,0.5666666666666667
1000101100001111,1.0,10.0,0.4375
0000111000111111,1.0,9.0,0.5375
0000000101011101,1.0,12.0,0.45
1000000011101111,1.0,13.0,0.275
1001000000111100,1.0,18.0,0.425
1101111110001111,2.0,8.0,0.53125
0100010001001100,1.0,8.0,0.55
0010101111101111,1.0,12.0,0.3125
1011011100110000,1.0,14.0,0.4625
1010000110100000,1.0,8.0,0.35
1010101110100101,1.0,11.0,0.275
0000001000100010,2.0,7.0,0.5625
1111111100011101,3.0,8.0,0.47500000000000003
0001010111011101,1.0,9.0,0.45
0101001101010001,1.0,9.0,0.4625
0111010111110101,1.0,7.0,0.55
0000010011101011,1.0,16.0,0.375
1010000000000001,1.0,9.0,0.5125
1011111101110111,2.0,9.0,0.5625
1010101011111110,1.0,7.0,0.325
0111101111111011,1.0,9.0,0.3375
1101010100001111,1.0,10.0,0.3375
1111110000001101,1.0,10.0,0.3875
0011001000110011,4.0,6.0,0.484375
1111111111001101,1.0,7.0,0.3875
0001000100001010,1.0,8.0,0.5375
0000001100000111,1.0,8.0,0.4625
1101111101011111,3.0,7.0,0.6125
1111001011101110,1.0,9.0,0.45
0101010001010000,1.0,8.0,0.5875
1100111111000000,1.0,6.0,0.55
0010000010110001,1.0,12.0,0.375
0100000011001100,1.0,8.0,0.55
1010111001000100,1.0,10.0,0.4
1111110011110100,2.0,7.0,0.48750000000000004
1101110111110101,1.0,8.0,0.525
0010111111101111,2.0,8.0,0.55
1101110100001100,1.0,9.0,0.5125
0110101011111111,1.0,12.0,0.425
1101010111100010,1.0,10.0,0.425
1111111100101000,1.0,10.0,0.4875
1111010100000000,1.0,5.0,0.5125
0000100000010000,1.0,10.0,0.6375
0001000000000011,1.0,11.0,0.5
0111011101110110,1.0,8.0,0.4875
1101001111110011,1.0,8.0,0.4875
0011000011110101,1.0,9.0,0.4
0000011101000111,1.0,9.0,0.4125
0101101101010000,1.0,10.0,0.3375
0000110100001100,1.0,8.0,0.525
0011000010110011,1.0,10.0,0.25
0011010100010100,1.0,13.0,0.325
0100110011101111,2.0,11.0,0.36250000000000004
1011101011111010,1.0,7.0,0.3375
0101011111001110,1.0,10.0,0.4625
0000000001011100,2.0,8.0,0.44375
0000001000010011,2.0,8.0,0.44375
1110000000010000,2.0,12.0,0.43125
0101101101011011,1.0,7.0,0.55
0101110101111111,1.0,8.0,0.425
0101110000000100,1.0,12.0,0.5875
1011001100000011,1.0,9.0,0.2625
0000111000001110,2.0,5.0,0.5125
1101011101010100,1.0,14.0,0.25
0000000010101100,1.0,8.0,0.5
0111110101111100,1.0,12.0,0.35
0111111111111101,1.0,10.0,0.4875
1000100011001100,1.0,5.0,0.4875
1111110110111011,1.0,9.0,0.55
1011110011101100,1.0,12.0,0.35
0001000001011100,1.0,9.0,0.3
0001011100000100,1.0,12.0,0.5125
0100010001010101,3.0,5.0,0.5583333333333332
0100010101000100,1.0,8.0,0.4625
1000000000000001,1.0,10.0,0.375
0000000000110111,4.0,8.0,0.553125
1010111100100111,1.0,7.0,0.475
1100100010000000,1.0,11.0,0.3625
0001111100000000,1.0,8.0,0.625
1011001110100000,1.0,6.0,0.4
0000111100110000,1.0,7.0,0.5375
1100010011010001,1.0,11.0,0.4125
1111001000000000,2.0,8.0,0.59375
1101010101010011,1.0,14.0,0.2625
0010010011111000,1.0,15.0,0.3
0001000010010001,1.0,15.0,0.35
1101111101001111,2.0,11.0,0.375
1010100011011101,1.0,10.0,0.5125
0000111100001100,2.0,5.0,0.5125
1011000100010001,1.0,7.0,0.4
0100110001000100,2.0,8.0,0.45625
1000001110001011,1.0,10.0,0.4625
1111111110001110,1.0,11.0,0.35
0000111100000010,2.0,8.0,0.44999999999999996
0000000001011000,1.0,11.0,0.5
1111110101011101,1.0,8.0,0.4
0000101000000111,1.0,9.0,0.3125
1100110111101100,1.0,10.0,0.4
0000000000110001,9.0,7.0,0.523611111111111
1000100000001001,1.0,12.0,0.4875
1100111011001010,2.0,9.0,0.325
0010101101100011,1.0,15.0,0.3
1111110101110001,1.0,12.0,0.275
1100000001001001,1.0,17.0,0.3875
1010101010000000,3.0,8.0,0.5541666666666666
1010101011001111,2.0,7.0,0.35624999999999996
1100111111011111,5.0,7.0,0.56
1101111011110000,1.0,12.0,0.45
1110101011001100,2.0,9.0,0.39375
0100110001011101,2.0,9.0,0.5125
1000010111000100,2.0,13.0,0.3125
1100111101001101,1.0,11.0,0.375
1000101011100010,1.0,14.0,0.4375
0011001100001010,1.0,7.0,0.5
1111111101010100,1.0,7.0,0.45
1110110101001101,1.0,12.0,0.225
0000010101010111,1.0,10.0,0.55
0000111110101111,1.0,5.0,0.4875
1110000000100000,1.0,8.0,0.55
1100110111001100,2.0,6.0,0.4875
0001010111010101,1.0,10.0,0.3625
1111011100000000,1.0,6.0,0.6625
1101011111111111,1.0,10.0,0.4625
0000000101010000,3.0,11.0,0.4541666666666666
1110010011110100,1.0,9.0,0.45
1110011101000111,1.0,10.0,0.375
0000110000010000,2.0,9.0,0.425
1101011111011111,1.0,9.0,0.5125
0000000100000111,1.0,11.0,0.3
0010101011001010,1.0,11.0,0.275
1111111100010000,2.0,6.0,0.5125
1110111101110111,1.0,9.0,0.5125
0000010111110101,1.0,6.0,0.3625
0111101100110011,1.0,10.0,0.4
0100011100000010,1.0,9.0,0.4875
1010110010101101,1.0,10.0,0.25
0010000011110111,1.0,13.0,0.475
0000100000111111,1.0,9.0,0.4125
0001001100010001,2.0,8.0,0.4875
1001111110011101,1.0,12.0,0.5375
0010111100110111,1.0,11.0,0.3375
1110110000001100,2.0,9.0,0.4
1000100011010100,1.0,13.0,0.3625
1010111110001000,2.0,9.0,0.5249999999999999
0000000011111100,4.0,5.0,0.525
1011001000110000,1.0,11.0,0.4125
0110001100100010,1.0,13.0,0.2625
1010010111010101,1.0,11.0,0.1625
0100111001000100,1.0,7.0,0.475
0111011100000101,1.0,9.0,0.5375
0011111111011101,2.0,8.0,0.4
1010100010101000,3.0,5.0,0.5541666666666667
1011001110111111,1.0,8.0,0.3625
1111111110001010,1.0,7.0,0.375
1100100011010000,1.0,12.0,0.4125
0100011011001100,1.0,11.0,0.3875
1011101101110000,1.0,11.0,0.3
0010001011110000,2.0,7.0,0.53125
0000000110110011,1.0,12.0,0.4
0000010001001100,3.0,11.0,0.45416666666666666
0101010000010001,1.0,9.0,0.1875
0001000110100010,1.0,12.0,0.325
0101011101111111,1.0,11.0,0.3875
1101111111001101,2.0,11.0,0.4
1010111011111010,2.0,9.0,0.4125
0000000100010000,4.0,10.0,0.4875
1111001110100010,2.0,6.0,0.475
0010001000001110,1.0,9.0,0.325
1011111101010111,1.0,13.0,0.5
1000010010000000,1.0,11.0,0.5625
1111100011111101,2.0,8.0,0.39375
1111001111110110,1.0,12.0,0.325
1111000011010000,3.0,6.0,0.6041666666666666
0111011111111000,1.0,12.0,0.45
0101111111111110,1.0,9.0,0.475
0000000000101010,4.0,7.0,0.603125
0010101000010000,1.0,12.0,0.3625
1111100011101110,1.0,12.0,0.35
0000010100010011,1.0,12.0,0.4625
1010101001110010,1.0,10.0,0.55
1111110111111001,2.0,9.0,0.4
1101010110101011,1.0,14.0,0.25
0111011100111111,2.0,8.0,0.45625
1101111000111111,1.0,14.0,0.55
0000000010110011,2.0,8.0,0.4875
0001000001010000,3.0,7.0,0.4916666666666667
1110111010111011,3.0,8.0,0.4666666666666666
0100011100000000,2.0,8.0,0.53125
1010101000111010,1.0,10.0,0.4
1101111011111101,1.0,15.0,0.5625
0000111111011111,1.0,7.0,0.5875
0111001100000011,1.0,9.0,0.5375
1111000001110011,1.0,9.0,0.5875
1011000000010000,3.0,8.0,0.5041666666666668
1111010100000101,3.0,6.0,0.4916666666666667
1101010111101110,1.0,12.0,0.3875
1101110100111110,1.0,13.0,0.475
0111001110110000,1.0,14.0,0.4625
0111111100100010,1.0,9.0,0.3625
0000111101111111,2.0,7.0,0.49375
0000100000111011,1.0,7.0,0.375
0000101111101010,2.0,11.0,0.33125000000000004
0000101011111111,2.0,5.0,0.5062500000000001
1111111011111101,1.0,10.0,0.3625
1010111000101110,1.0,9.0,0.55
1010101000101010,1.0,6.0,0.525
0001101000000000,1.0,11.0,0.3875
0010001100100010,4.0,8.0,0.46875
0010111000101110,1.0,6.0,0.5625
1000111101011111,1.0,9.0,0.4
1000100011111010,1.0,9.0,0.4125
0100110011001111,1.0,10.0,0.4125
1111101101001010,1.0,12.0,0.3125
0100111111001101,1.0,11.0,0.4875
0011001100100010,2.0,5.0,0.5125
1010101100111111,1.0,12.0,0.425
0101010011110000,1.0,9.0,0.35
1011001111110111,2.0,8.0,0.60625
1111000011111010,2.0,5.0,0.6
0011000010011000,1.0,13.0,0.4625
1100110000001000,3.0,8.0,0.4625000000000001
0100011101000111,1.0,6.0,0.5
1111110011011000,1.0,11.0,0.575
0110001001100110,1.0,10.0,0.4
1111101010001010,1.0,9.0,0.425
0100000001010000,2.0,7.0,0.675
1100010010100000,1.0,9.0,0.35
1000100000110000,1.0,8.0,0.6125
1010000011100010,1.0,12.0,0.2625
1111110100110001,2.0,7.0,0.5625
0111011111110011,2.0,8.0,0.5875
1111010011111111,3.0,7.0,0.4791666666666667
1111011110110111,1.0,9.0,0.325
1011101011011111,2.0,13.0,0.475
0011000010000000,1.0,11.0,0.5625
1111101111110011,2.0,7.0,0.56875
1011111111011111,3.0,10.0,0.5083333333333333
1110111110101010,1.0,7.0,0.2625
0010110010100000,1.0,13.0,0.425
1100110011010011,1.0,11.0,0.275
1001111100011111,1.0,9.0,0.5375
1101100010001000,1.0,7.0,0.3375
1110101011111011,2.0,8.0,0.40625
1010000000100010,1.0,8.0,0.5
1011010101110101,2.0,12.0,0.3875
0011111111111101,1.0,9.0,0.3125
1111010110001000,1.0,10.0,0.3125
0000000001111101,1.0,10.0,0.2875
0111001111110011,1.0,7.0,0.625
1111110010100000,1.0,9.0,0.4625
0001011100000101,1.0,11.0,0.6125
1010101011011100,1.0,10.0,0.35
1011010111111111,2.0,9.0,0.44375
1111110011111000,1.0,7.0,0.5
1010100100100001,1.0,13.0,0.4
0101101111111010,1.0,12.0,0.3625
0101111101010101,2.0,5.0,0.49375
0010111010101011,1.0,14.0,0.3125
1110001011110011,1.0,7.0,0.4375
1011101000001000,2.0,12.0,0.41875
1110111010001110,1.0,11.0,0.325
1101100000101010,1.0,14.0,0.4375
1111011111110001,1.0,11.0,0.4375
1101110111001100,2.0,5.0,0.48124999999999996
0011101001111111,1.0,9.0,0.275
0101011110101100,1.0,15.0,0.2625
1100111001011111,1.0,9.0,0.4875
1111110011110101,1.0,8.0,0.425
0011001011111111,2.0,7.0,0.38125
1010111111010000,1.0,11.0,0.3375
0101010010000000,1.0,15.0,0.5
0100111011001110,2.0,9.0,0.4625
1100000010110011,1.0,10.0,0.5
0101111101011110,1.0,8.0,0.35
1000100000001100,1.0,8.0,0.5375
1010001011101110,1.0,9.0,0.425
0001111111001111,1.0,9.0,0.5125
1000110000100011,1.0,9.0,0.4
0010000000111000,1.0,15.0,0.425
1111010001100100,1.0,10.0,0.5125
1011101111110011,1.0,8.0,0.55
1011001111110011,1.0,7.0,0.5875
0010110001000100,1.0,13.0,0.275
0101111111100100,1.0,12.0,0.375
0010101001001110,1.0,11.0,0.475
1111001111110000,2.0,5.0,0.625
1101010001000101,1.0,15.0,0.4125
1110110101000001,1.0,15.0,0.3625
1100111100001100,1.0,9.0,0.6125
1101001001010010,1.0,11.0,0.3625
0000110000001110,1.0,8.0,0.525
0101000110111011,1.0,10.0,0.3375
0001101101011111,1.0,7.0,0.5375
1010001000110011,1.0,9.0,0.525
0101000011011000,1.0,7.0,0.375
1011010000000000,1.0,12.0,0.2875
1100101010110011,1.0,15.0,0.3375
1010000010110011,2.0,6.0,0.36250000000000004
1011111010111010,1.0,9.0,0.3875
1110111111101010,1.0,8.0,0.4875
0010001100001111,1.0,9.0,0.4625
1011010111110101,1.0,8.0,0.3125
0101000111001100,1.0,10.0,0.3875
1101110100001101,1.0,6.0,0.325
0000010110001000,1.0,8.0,0.5625
1101110111111100,3.0,8.0,0.3541666666666667
1000100010001111,1.0,6.0,0.6375
0011111111111011,1.0,9.0,0.65
1100110111110101,2.0,9.0,0.475
1100001111000100,1.0,11.0,0.2625
0011010110001101,1.0,11.0,0.2625
0010001100100011,1.0,5.0,0.525
1000111110001111,2.0,5.0,0.5375
0000010011101110,1.0,9.0,0.55
0001001101110011,1.0,13.0,0.425
1011000000000001,1.0,12.0,0.4125
0000100000001010,4.0,7.0,0.5625
0010001010101111,1.0,9.0,0.1625
1100100010101010,1.0,9.0,0.375
0101000011001100,1.0,7.0,0.525
0000000000010111,2.0,11.0,0.3
0000000011110100,4.0,8.0,0.40937500000000004
1111100011110000,1.0,6.0,0.675
0011001110001111,1.0,10.0,0.5625
1100101011000000,1.0,7.0,0.5125
1111101011110010,1.0,7.0,0.4625
0000110101001100,1.0,12.0,0.425
0010000001110101,1.0,7.0,0.5375
1111011100101111,1.0,12.0,0.3625
1100000011001100,2.0,5.0,0.5375000000000001
0101011111001011,1.0,14.0,0.4625
0101010011000101,1.0,14.0,0.4125
1111110100100000,1.0,10.0,0.3125
1101111011001000,1.0,15.0,0.15
1000010100000000,2.0,11.0,0.41874999999999996
1000010000000000,1.0,10.0,0.575
0101110001101100,1.0,15.0,0.425
1110010011110000,1.0,10.0,0.3875
1000111011111110,1.0,12.0,0.45
1010101011111010,2.0,5.0,0.6125
0000110000001101,2.0,8.0,0.48125
0000000010001010,1.0,7.0,0.5625
1111111100001101,2.0,7.0,0.5375
0111101110111011,2.0,12.0,0.33125
1010000011111111,1.0,5.0,0.525
0100110101011111,1.0,11.0,0.3625
1111010111010101,2.0,7.0,0.6187499999999999
1111110110011001,1.0,12.0,0.55
0011101101110110,1.0,17.0,0.325
0000100011001100,1.0,8.0,0.6125
1111000111011001,1.0,12.0,0.45
1111110000110011,2.0,7.0,0.35
1110111111011111,2.0,10.0,0.5
1100010100000010,1.0,13.0,0.3625
1101010010000000,1.0,12.0,0.425
0000000001100110,1.0,8.0,0.475
0011000000110100,1.0,8.0,0.575
0000110011111100,2.0,6.0,0.41875
1011100010111011,1.0,7.0,0.45
1100111111000001,1.0,10.0,0.2875
1010111100001111,1.0,5.0,0.625
0111011101010101,2.0,5.0,0.59375
0000001000110010,1.0,8.0,0.65
0010001010000010,1.0,12.0,0.55
0000101000111000,1.0,13.0,0.3375
0011111100000001,1.0,10.0,0.4
0100000001000001,1.0,11.0,0.3375
1010100010111000,1.0,9.0,0.2
1000000000110010,1.0,15.0,0.525
0000101010001111,1.0,10.0,0.425
0101000101000001,1.0,9.0,0.375
0010101000101111,3.0,9.0,0.4458333333333333
0000000010110010,2.0,11.0,0.375
1000101000001000,1.0,11.0,0.5625
1100000001010000,1.0,8.0,0.4125
0110001011000000,1.0,13.0,0.525
0001111111110111,1.0,13.0,0.3375
1010101000001101,1.0,10.0,0.4625
1111111111011110,2.0,10.0,0.40625
1100111100100101,1.0,14.0,0.3375
1010101110101010,4.0,6.0,0.490625
0010001110110011,1.0,13.0,0.5375
1101000000001100,1.0,12.0,0.3125
0101001000000001,1.0,16.0,0.5
1111111000100010,1.0,9.0,0.5125
0001000011111101,1.0,13.0,0.3625
0101001001011010,1.0,10.0,0.4
1010101010111011,1.0,5.0,0.45
0101011110000000,1.0,12.0,0.3875
0010000001001000,1.0,15.0,0.5375
1000110010101010,1.0,9.0,0.2875
0000010100000001,2.0,7.0,0.59375
1101110011111010,1.0,9.0,0.4125
1010001011111111,2.0,7.0,0.53125
0000100100001011,1.0,9.0,0.4875
1111011100110101,1.0,12.0,0.4
1000000100001100,1.0,14.0,0.2375
1111001111111110,1.0,9.0,0.5125
0001000010110010,1.0,12.0,0.2875
1110111001100110,3.0,7.0,0.49583333333333335
0101001111110011,1.0,7.0,0.5
0101101000010000,1.0,12.0,0.5875
0101100001000000,1.0,15.0,0.4875
1011100111111011,1.0,13.0,0.3375
0000001000010001,1.0,11.0,0.5
1000110001000101,1.0,13.0,0.4125
1111111010101010,1.0,7.0,0.475
0111111100001111,1.0,7.0,0.5875
1010110101001101,1.0,14.0,0.3375
0011001101000100,1.0,7.0,0.4625
0001001000110010,2.0,9.0,0.45625
1100011011110111,1.0,12.0,0.4375
1110111101001111,2.0,8.0,0.5
1100111110101111,1.0,8.0,0.4875
1100000000100000,1.0,11.0,0.6
1100110110010001,1.0,15.0,0.2125
0101011111110101,1.0,9.0,0.5625
0010000000110010,1.0,11.0,0.4125
0010101000000001,1.0,15.0,0.4125
0011001110100000,2.0,7.0,0.50625
1110111101100111,1.0,8.0,0.55
0011110101011111,1.0,13.0,0.5375
1111111011011111,3.0,10.0,0.4916666666666667
0101101110111010,1.0,16.0,0.35
0111111001001110,1.0,10.0,0.2625
0000000011011010,1.0,9.0,0.2875
1000100000000101,2.0,8.0,0.45625
0110001000100010,2.0,8.0,0.5125
0010001100000010,1.0,11.0,0.4875
0010001110000011,1.0,13.0,0.4375
1101110111011111,4.0,7.0,0.49687499999999996
1010101100000000,1.0,8.0,0.475
0011101100100000,1.0,12.0,0.4875
1011100111110011,1.0,13.0,0.25
1111100001010000,1.0,9.0,0.5125
0100010011010000,1.0,12.0,0.575
1101110111001111,1.0,8.0,0.5
0000101001010000,2.0,8.0,0.475
0010111000001110,2.0,9.0,0.48124999999999996
1111000110010000,1.0,15.0,0.3625
1111000111111100,1.0,9.0,0.475
1010101010110001,1.0,10.0,0.3125
0111000001010100,1.0,12.0,0.4375
1101010100000101,2.0,9.0,0.41250000000000003
1010100000100010,1.0,9.0,0.6375
1011111110011110,1.0,14.0,0.4
1101111110000101,1.0,12.0,0.2875
0011001110110111,1.0,10.0,0.475
1000000010000111,2.0,13.0,0.33125000000000004
1111001100000000,1.0,5.0,0.5125
1010000000001000,1.0,11.0,0.4375
0011101110111111,1.0,11.0,0.5625
0001000001110011,1.0,11.0,0.4375
0101000111111101,1.0,11.0,0.5375
0011011100000000,2.0,8.0,0.5
0101010100001111,1.0,6.0,0.4
1010111000100010,1.0,9.0,0.475
1111101111111110,1.0,10.0,0.5875
0111001100110011,1.0,6.0,0.6375
1110111100011011,1.0,13.0,0.2625
0011110010111110,1.0,9.0,0.375
0000101100000000,2.0,7.0,0.46249999999999997
1100111101001111,1.0,7.0,0.4375
1111110000001000,1.0,9.0,0.4375
1111110000001111,1.0,7.0,0.275
0110111011101110,1.0,8.0,0.475
1101000011110101,1.0,10.0,0.525
0001000100000100,1.0,11.0,0.3375
1010101001010001,1.0,10.0,0.35
